epoch,epoch_loss,lmi_loss,eta_loss
121,1.9276873971358,"tensor(-80.7180623, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
122,1.9206365424582525,"tensor(-80.7180527, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
123,1.9135878591827182,"tensor(-80.7180427, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
124,1.9082541421978192,"tensor(-80.7180387, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
125,1.9045307257490445,"tensor(-80.7180504, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
126,1.9017620965275823,"tensor(-80.7180609, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
127,1.8975770125574465,"tensor(-80.7180686, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
128,1.8939171656976392,"tensor(-80.7180776, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
129,1.8886021637939252,"tensor(-80.7180778, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
130,1.9120700456117043,"tensor(-80.7181076, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
131,1.9184231631461501,"tensor(-80.7183024, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
132,1.9113455408223028,"tensor(-80.7182917, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
133,1.9043133557061334,"tensor(-80.7182809, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
134,1.8973049050268684,"tensor(-80.7182724, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
135,1.8902962834512054,"tensor(-80.7182616, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
136,1.8832871611269815,"tensor(-80.7182516, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
137,1.8762933835094593,"tensor(-80.7182426, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
138,1.8693689347485378,"tensor(-80.7182326, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
139,1.8624865553901557,"tensor(-80.7182223, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
140,1.8556473546929153,"tensor(-80.7182126, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
141,1.8488139688498895,"tensor(-80.7182024, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
142,1.8574812683641946,"tensor(-80.7182491, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
143,1.8540065777767105,"tensor(-80.7182886, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
144,1.8471751139990882,"tensor(-80.7182787, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
145,1.8403476503872118,"tensor(-80.7182693, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
146,1.833550267707447,"tensor(-80.7182586, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
147,1.8267573774346768,"tensor(-80.7182488, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
148,1.853397847673215,"tensor(-80.7183677, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
149,1.8397941421951494,"tensor(-80.7183780, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
150,1.8330375117781708,"tensor(-80.7183679, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
151,1.8263086973439941,"tensor(-80.7183575, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
152,1.8196365495982914,"tensor(-80.7183478, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
153,1.813013671788301,"tensor(-80.7183379, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
154,1.811201063739393,"tensor(-80.7183205, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
155,1.8119720806861275,"tensor(-80.7183200, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
156,1.8179509539383587,"tensor(-80.7183662, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
157,1.8170179670943583,"tensor(-80.7183397, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
158,1.8103940892173838,"tensor(-80.7183299, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
159,1.8154903232661763,"tensor(-80.7183067, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
160,1.8104064203896217,"tensor(-80.7182849, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
161,1.8238521561324044,"tensor(-80.7183550, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
162,1.8152944060504115,"tensor(-80.7183672, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
163,1.818339830112468,"tensor(-80.7183449, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
